text,label
바보 같은 캐릭터 갖고 싶어요..![SEP],entp
"이미 확신이 선 것을 굳이 논증해야 할 때 피곤해지는 듯해요.[SEP] intj는 Ni를 통해 확신이 서고 intp, entj는 각각 Ti, Te를 통해 확신이 선다는 가설을 제시해 볼 수 있겠단 생각이 드네요.[SEP]",intp
기본적인 생존과 선택권을 보호하기 위한 최소의 강요와 최소의 제약이 갖춰진 사회 안에서 개개인이 평등한 판단의 주체가 되어 각자의 장기를 찾아나가고 능률적으로 발휘하며 국가는 세금으로 그것을 적극적으로 돕는 수정 자본주의사회.[SEP] 연방 제면 더 좋구욘[SEP],intp
지금 글 쓰신 이런거요ㅋㅋ 현상 그대로를 기술하기보다 현상을 추상화 시켜 모델링 하는 것을 매우 즐겨 하는 행태요ㅎㅎ[SEP],entp
안 읽어봐서 모르겠서 여[SEP]어떤 책이 제일 얇나요 ㅋㅋ[SEP],entp
저요 한 달 동안 이태리 있었는데(젤 먼저 변기 쓰임새에 충격도 먹고 했는데) 6개월 정도 이태리어 배우고 갔고요(단지 흥미로..)[SEP] 사실 외관보다는 이탈리아에 있는 미술관들이 넘어 훌륭해서..[SEP],entp
entp 같은 경우에는 딱 처음에 드는 생각은 흥분을 주체하지 못해서 차분하지 못하다는 게 님 글을 읽기 전에 떠오르는 이미지였는데 본인도 그렇게 생각하시는군요 [SEP],istp
저도ㅠㅠ 하루 적정 열량을 계획해놓는 게 아니고 몰아서 할 땐 쉬지 않고 하다 보니 컨디션 망가지기 쉽고 또 그게 잘 보이지도 않습니다.[SEP],isfp
자기 자신에 대한 자부심은 특징 맞는 거 같아요.[SEP]다른 사람이 뭐래든 내가 만족하면 상관없거든요.[SEP],entp
"저도 그렇게 느낄 때가 있는 있는데 유형 분석에 따라 여러 갈래로 회원들이 갈리고 묘한 연대감 동질감 등이 생기면서 잘못된 오류??[SEP]등등 트집 잡힐만한, 논쟁이 될만한 요소를 줄이려고 하다 보니 그런 것 같아요.[SEP]",entj
저도 그렇습니다[SEP]1. 미술관/영화/책/인터뷰 등 다양한 관점을 넓힐 수 있는 성격이 있어요.[SEP],entp
ㅠㅠ 타인에게 무례하게 대하지만 않으면 활발하고 호기심 많아도 괜찮아요!![SEP],entp
"어떤 이유로 화를 터뜨리시냐에 따라 그 의도가 완전히 달라질 거 같은 느낌인데요 //..[SEP] 당장 읽은 느낌으로는 현실에 순응할 줄 알고, 현실을 이해하고 넘길 줄 알고 자기감정을 현명하게 표출하라는 의미일 거 같은데..[SEP]",infj
나르시시즘의 효과인 걸 강효 ㅇㅅㅇ 꾸미면 빡세게 꾸밀 수 있어서 자신감 만방인 듯ㅋㅋ 일단 예쁜 것에 관심이 많아서 미술이나 공연이나 음악에 대한 안목은 높은 듯[SEP],entp
귀여워요~[SEP],intj
저는 대인관계 시 infp를 쓴다 해요 [SEP] 딱 한 개 아마두~?ㅎㅎ[SEP],istp
완벽주의를 버려요 [SEP],entp
entp 분들이 요거랑 같은 내용의 글들을 많이 남겨주시더라고요.. @.@; ;[SEP] 그리고 끝은 아디오스!!![SEP],infp
진짜 이 팁 냄 시나요 나는 intp~ 나는 intp~ ㅋㅋ[SEP],enfp
잘 하시는 것에 집중하면서 성취감을 느껴 보시는 건 어떨까요?[SEP] nt들이 탁월함을 추구하는 부분이 있어서 어떤 일을 잘 하는 스스로를 확인하게 되면 도움이 될 것 같아요.[SEP],entp
Enfj는 아니지만 Enfp인데요 표현을 많이 해주세요 가장 좋아한답니다[SEP],enfp
얼마나 칭찬이 없는 환경에서 성장하신 겁니까...[SEP],intp
저도 공감이요ㅠ 기 너무 빨려요...[SEP]나름 분위기 맞추려고 노력해도 지치고 방법도 모르겠고...[SEP],intp
구런 고 옶어요[SEP],intp
저는 혼잣말하려고 그 생각을 하면 풀리더라고요..[SEP]그걸로 부족하면 글로 써보고요 ...[SEP],istp
entp 캐릭터들이네요 [SEP]저도 캡틴 잭 좋아해요ㅋㅋㅋ[SEP],entp
전 논리 무논 리보다는 제가 해결해 줄 수 없는 고민을 1시간 이상 들으면 너무 지쳐요..[SEP]제가 대신 해결해 줄 수 없고 조언해 줄 수도 없고 설령 조언해도 상대가 변화할 생각이 없어 도저히 탈출 불가능한 고민을...[SEP],intj
전 친한 intp언니들이 많은데 겉모습은 야리야리 순해 보이는 사람이 많은데 소신이 있다고나 할까요ㅋㅋㅋ[SEP]제 주변 이 팁들은 은은한 미소를 띤 여성스러운 외관을 갖춘 분이 많아요.[SEP],entp
서로 관심사가 맞다 보면 말이 많아지게 돼요.[SEP]제 친구도 평소엔 말이 없다가 자기 관심사만 되면 카톡 한번 안 보면 백몇 개씩 와 있고 그런 경우가 많더라고요.[SEP],infp
ㅠㅡㅠ 찔리네요 [SEP],enfj
타인이 자신의 시각으로 나를 판단하고 고정화시켜 나를 조정하려 들 때요...[SEP],entp
축복입니다.[SEP],intp
그리고 인간 노동력의 가치는 기계로 대체된다는...[SEP]무서운 미래...[SEP],intj
음..?[SEP]어떤 말을 하시길래[SEP],intp
공감합니다[SEP]이곳엔 이 팁이 이래[SEP],intp
오....[SEP]떠오른 아이디어를 수치적으로 몇 프로 몇 프로 이렇게 하니까 ㅎㅎ 저는 정말 다른 세상 이야기 같단 생각이.....[SEP],enfp
가끔 해요 [SEP],intp
"저는 infp답게 내향 감정을 max로 쓰고 있고, 제 주기능을 긍정적인 방향으로 많이 쓰려고 하는데요.[SEP] 내향 감정은 자극을 받아들일 때 엄청 내면으로 풍부하게 울리는 느낌이에요.[SEP]",infp
진짜 모욕감 드는 발언이에요..[SEP] 만약 intp 친구분한테 그 말을 하신다면 내일 이 세상에 없으실 수도 있고요.. ㅎ[SEP],infj
끝날 때까지는 끝난 게 아니니까요.![SEP],entp
ㅋㅋㅋ 재밌는 글 자주 올리시네요 [SEP],isfp
이해는 갈 것 같아요 ㅠ[SEP]저도 사귀는데 돈 문제 때문에 밑바닥 같았거든요 ㅠ[SEP],istp
"저랑 적당히 잘 지내는 사람은 mbti 유형과는 상관없었지만, 결국 제일 끌렸던 사람들은 저랑 동류인 infp, enfp 더라고요.[SEP] 진심으로 사랑의 감정까지 느꼈던 이들을 보면 다 nfp였어요;;[SEP]",enfp
이 팁은 굉장히 지능적으로 골 때리지 않나요.[SEP] 일단 괴롭힐?[SEP],enfp
지우지마세요ㅠㅠ[SEP]IXFP 혼 내시는 줄 알고 움찔하고 들어왔다가 위로받고 갑니다[SEP],isfp
나는 원래 그래.[SEP]이게 참 무서운 말이죠.[SEP],intj
전 entp 성격 많이 좋아하는데 ㅎㅎㅎ[SEP],infp
어릴 적부터 자주 만나서 같이 있으면 마음이 편합니다[SEP],intp
ㅋㅋ 아 웃겨라ㅋㅋ[SEP],infp
난이도 4는 정말 정말 어려운 일이네요.[SEP] 특히 어떤 소속감을 갖는다는 것과 신을 믿으라는 건 아마 평생 동안 거부할 것 같네요 ㅋㅋ[SEP],intp
저도 고심 끝에 한 예측은 놀랍게 다 빗나감[SEP]요 [SEP],intp
회의 들어가기 전에 경청하겠다고 다짐하고 임해보세요[SEP],enfp
mbti는 경향성의 학문이라 대인관계에 있어서 상대의 이해를 돕는 지표로 사용될 수 있지만 글쓴이님처럼 개인의 경험으로 섣부르게 성격 유형을 단정해버리고 그 성격유형은 이러이러하다 정의 내리면 곤란합니다[SEP] 게다가 인성과 성격유형은 별도인 것 같네요 [SEP],infp
공부(지능)는 유형에 문제가 아닙니다.[SEP] 그럼 이만.[SEP],intp
무섭고 섬뜩하고 쓸쓸한 느낌[SEP],intp
오..[SEP]재밌겠다..[SEP],intj
굳이 t f 나눌 거 없이...[SEP] 사회심리학의 집단 지각 이론상 사람은 자신이 속하지 않거나 혹은 잘 모르는 외부 집단에 대해서 일반화를 하여 이해하려는 경향이 있어요.[SEP],intj
대단하네요 [SEP],estj
처음부터 합니다.[SEP] 수능 공부할 땐 교과서 보면서 개념 완전히 익히고 문제 한 번에 다 풀었습니다.[SEP],intp
왜 저도 밤이 더 행복한 까여??[SEP]저도 아침형인간 도전해 봤는데 금방 포기했네요 ㅋㅋ[SEP],estp
저도 그 글을 보았는데 인식 기능과 감수성은 관련성이 적다고 보는 게 맞을 겁니다[SEP]그 글에서는 연상을 길게 하는 것을 감수성으로 보아 인식 기능이 주기능인 유형들이 더 감수성이 풍부할 거라 예상하였으나 이것이 참이라면 연상하는 데에 높은 값을 매기는 IQ 지능지수에서도 예상한 대로 인식 기능이 주기능인 순서대로 평균값이 나와야 하나 실제로는 그렇지 않습니다[SEP],infp
뭔가를 해야 할 때 정의가 먼저 내려져야 합니다.[SEP]그에 따라 전략을 세우고 스스로에게 엄격한 것 같습니다.[SEP],intj
간단하고 쉽게 해낼 수 있는 거 해보세요.[SEP] 결과물이 눈에 보이고 성과를 확인할 수 있는 것들요.[SEP],infp
전 만화 보기요 요즘은 웹툰을 덕질합니다[SEP],infp
우와 단호한 모습의 자신만의 논리 전개 평가와 판단 이 잘 드러나는 글인 것 같습니다[SEP]신기하고 힘이 느껴지네요 [SEP],isfp
이론적으로 보면 부기는 외향 직관을 통한 소통이 잘 이루어지기 때문에 금방 친해지고 비슷한 사람처럼 느끼기도 해서 쉽게 다가갈 수 있지 않을까 합니다[SEP]제게 istp가 편하듯[SEP],isfp
그 순간의 좋아하는 것들도 충분히 좋아하는 것이 되지 않을까요?[SEP] 오히려 내가 진짜 좋아하는 게 뭔지 고민하시면서 '항상 좋아하는 것'과 그렇지 않은 것을 구분하시는 모습이 좋고 싫은 것이 분명하신 성격을 보여주는 게 아닐까 하는 생각이 들어요.[SEP],intj
ㅋㅋ 창작자로써 크게 인정하는 바입니다[SEP],intp
너 화나서 나한테 자꾸 따지는 거지!? -[SEP]아닌데?[SEP],infp
제 개인적 생각으로는 금전적으로 여유 있고 학력도 다른 나라 비교하여 훌륭하지만 정작 어렸을 때 받아야 할 인성교육을 제대로 못 받은 사람이 많은 것 같네요 [SEP],istp
"아주 예전에 저 또한 intp였었는데, 당시 연애 때 상대방은 제가 너무 표현을 어렵게 한다며 저한테 말하던 게 기억나네요.[SEP] 근데 당시 저로선 그 어려운 애정표현조차 상당히 논리와 이성적 사유를 내려놓고서 한 것이어서 스스로는 꽤나 감정적인 표현을 한 것이라 생각했어요.[SEP]",intj
저도 공감...[SEP] 객관적인 지 아닌지에 대한 의문이 하루에도 수십 번..[SEP],istp
저도 꽃다발 선물 싫어요...[SEP]받고 나면 처리하기가 난감...[SEP],infp
전 그럴 땐 글로 써요.[SEP] 생각이 너무 많아지면 정리가 필요해져서요...[SEP],entp
동감합니다.[SEP] 꼭 하고 싶은 일이 있으면 꾸준해지는 것 같아요.[SEP],entp
저도 저 스스로 고립시키고 있어요.[SEP] 아직 다른 사람들을 만날 준비가 되어있지 않다고 생각하거든요.[SEP],entp
전 나이 먹으면서 차가워지던데...[SEP] 괜히 의심만 늘고... ㅠ[SEP],infp
저랑 똑같으시네요 ㅜㅜ[SEP]저도 그런 거 보면 지나가려 해도 잘 못 지나가요..[SEP],isfj
근데 그런 진정 미나는 현실이 어떨 땐 저를 더 살아있게 하고 더 빡세게 살아갈 수 있게 하는 원동력?ㅎㅎㅋㅋ[SEP]이 되더라고요~[SEP],entp
천적까지는 아닌데 estj분들이 워낙 성격이 급하시고 주장이 강하셔서....[SEP],istp
전 그냥 굿윌 헌팅이나 인턴 같은 일상 영화가 좋더라고요 ㅋㅋ[SEP],entp
동물도 부모 밑에서 학습하지 않나요??[SEP] 단지 사람보다 기간이 짧을 뿐...[SEP],infp
작성자님은 P/J의 이야기가 아니라 정보를 받아들이는 인식 기능(s와 n)과 이걸 해석하는 판단 기능(t와 f)을 말씀하시는 것 같네요 [SEP],infp
사람을 컬러로 느끼시나요?![SEP]저도 그런 거 공부했는데 왠지 비슷해 보이네요~~[SEP],infj
마지막이 압권이네요. ㅋㅋ[SEP] 생각할 생각이 없다 ㅋㅋ 현우 터졌어요.[SEP],intp
"intj - 의미, 깊이(Ni) + 인용, 쓸모(Te) intp - 요지, 정확, 맥락, 출처(Ti) + 엉뚱, 탁상공론(Ne) 제겐 둘 다 베프의 유형이지만 막상 둘은 관계 형성이 어려워서 친구의 친구는 쉽지 않나 봅니다[SEP]저도 infp랑 저런 식의 갈등이 많아서 J/P 다른 관계는 난이도가 높음을 체감해요 [SEP]",infj
전 그렇지는 않습니다[SEP]저의 경우가 예외적인 건지 유형 차이인 건지는 모르겠네요 [SEP],infp
저도 구래요!![SEP] 생각에 빠져있다 보면 가끔 내가 방금 머리를 감았나?[SEP],infp
"ㅋㅋ헐 소름 뭐지 CCTV 다셨나 제가 제일 자주 하는 말인 ""무슨 말인지 알겠는데, 그건 아닌 거 같다""라고 해요...[SEP] 물론 모든 게 다 그렇진 않고 지적한 내용이 이상할때....ㅋㅋ[SEP]",entj
저도 결혼은 안 했지만...[SEP] 결혼 생각이 들 때는 얘에 대한 믿음이 생길 때요ㅋㅋㅋ 워낙 의심 많고 의지 안 하려는 성격이라 어느 순간 의지하고 정말 믿을 수 있겠다는 생각이 드니까 결혼해도 되겠다는 생각이 들데요.[SEP],entp
온정성은 isfj나 istj로 보입니다.[SEP] T인 제가 볼 땐 F로 보입니다.[SEP],intj
저 또한 따지는 것 굉장히 좋아하는데요 [SEP]귀찮거나 먼가 에너지가 부족한 것도 있는 것 같지만 에너지 낭비 혹은 쓸데없다고 생각되면 무시하거나 넘겨버리죠ㅎㅎ[SEP],intp
조언은 아니고요 [SEP] 그냥 옆 동네 이웃인 Ni + Te 유저로서 어떤 기분일지 좀 알 것 같네요.. ㅋㅋㅋ[SEP],intj
"러시아 미국은 모르겠고, 중국 같은 경우는 아직까지 미스터리한 일들이 많이 벌어져요.[SEP] 얼마 전에도 여대생 실종되었다고 하고.....[SEP]",entj
ㅎㅎ 꼭 정리를 잘 해야만 하나요 [SEP] np인 분들이 혼돈 속 질서?[SEP],istp
제가 그래요ㅠㅠ[SEP]심각하게 Fi 기능이 발휘되어서 시도 때도 없이 울고 그래요...[SEP],entj
일단 언행이...[SEP]과감하니까요.[SEP],infp
ㅎㅎ 시원시원하게 잘 처리하시는 모습 멋지네요.[SEP]저도 저만의 방법으로 잘 이겨내야겠단 느낌 들어요.[SEP],enfp
검정고시도 있어요.[SEP]저 같네요.[SEP],infp
이너프 피와 생각하는 점이 비슷하네요 [SEP]많은 똑똑한 사람들이 이런 점을 많이 고민하고 해결책을 내려 했으나 해결책이 나오지 않은 거도 사실입니다 하나 비관적일 필요는 없는 게 과거보다 더 나아지고 있는 건 사실이니까요 이러한 사회적 모순들은 급하게 해결한 만큼 쉬운 문제는 아닙니다[SEP],infp
바람을 더 피고 덜 피는 유형은 없는 것 같아요 [SEP] 자신의 신념이 중요하겠죠.[SEP],infj
우오 옴..!!..[SEP]저도 그런 느낌 들어보고 싶네요..[SEP],isfp
세상에나 지금의 저네요.[SEP]좋아요 누르고 가요~[SEP],infj
제가 그래서 그랬군요 아니 그나저나 글쓴이님 매번 글 볼 때마다 저랑 너무 비슷하신 거 아닙니까?[SEP] 거울입니까!?[SEP],entp
레알 둘 다 정상이 아니라서 이번엔 걱정되네요;;[SEP],infj
"눈물을 흘리면 스트레스 호르몬이 줄어들기도 하고, 응어리진 감정은 직접적으로 배출하는 게 마음을 정화하는 데 효과적이기 때문이에요[SEP]전 요샌 친구 말고도 과소비나 술로 스트레스를 푸는데 쾌감 장난 아니네요.[SEP]",intp
맞아요 저infp인데 상처 잘 받아요.[SEP] 인정과 모욕에서 자유로워지는 노력 필요합니다[SEP],infp
첫 문단 공감해요 [SEP],entp
슬프고 화가 나네요..[SEP] 고인의 명복을 빕니다.[SEP],entj
삼성표?[SEP]그거 궁금하네요.[SEP],entj
ㅋㅋ 상태에 따라 I E 왔다 갔다 하는 것도 엔 팁의 특성인가 바요...[SEP]저는 생애 최고로 E를 찍다가 대상포진이란 게 와서 강제로 쉬고 있는데 너무 우울해요....[SEP],entp
핵또라이..ㅋㅋ[SEP]장난 많이 검 비현실적인 질문 많이 함[SEP],infp
글 다시 보니 내용이 많네요..[SEP] 체력은 진짜 중요해요..[SEP],infp
더 많이 쉬어야 하는 사람도 있어요 영..[SEP],intj
헛!! 1 세상 속에 혼자라고 생각한 적은 없지만!![SEP] 데미안이란 책은 꼭 읽어봐야되겠꾼뇨!!![SEP],infp
자연스럽고 꾸밈없는 한 쌍이 순수한 사랑을 나누길~~ 파닥파닥 러브~~[SEP],infp
저도 그런 말 들었음.[SEP] 그런데 당중으로 살되.[SEP],entp
"앗, 저 뒤늦게 며칠 전에 마션 봤는데 ㅋ w@)[SEP]",infp
감각적인 일에 몰두해 보세요[SEP],isfp
반가워요 ㅎㅎ[SEP],entp
음..[SEP] 급격히 호감을 가지기 좋은 제일 쉬운 방법이니까요?[SEP],infp
그런 가정이 보편적인 게 사실이죠.[SEP]슬프지만 기본적으로 여자가 훨씬 손해인 게 맞는 거 같아요 [SEP],estp
엉뚱한 상상이지만 현대 사회 다음에는 왕정과 신분제가 들어서지 않을까[SEP] 생각해 보았습니다.[SEP],entp
1차로 쓰는 건지 아닌지는 모르겠지만 저 같은 경우는 현실에서 생활할 때 관념적으로 붕 떠올려서 이것의 의미를 찾아내요 [SEP],entp
